본부,사업소,충전소명,충전기ID,충전기용량,충전기명,충전소구분,충전방식
서울,강북성북,북서울꿈의숲,10247,50,급속02,공용,DC콤보(급속)
서울,강북성북,현대백화점 미아점,11294,100,급속01,공용,DC콤보(급속)
서울,강북성북,현대백화점 미아점,11295,100,급속02,공용,DC콤보(급속)
서울,강북성북,현대백화점 미아점,11296,50,급속03,공용,DC콤보(급속)
서울,강북성북,현대백화점 미아점,11297,50,급속04,공용,DC콤보(급속)
서울,강북성북,금호어울림 센터힐 아파트,1957,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
서울,강북성북,금호어울림 센터힐 아파트,1958,7,완속01,아파트용,BC타입5핀(완속)
서울,강북성북,금호어울림 센터힐 아파트,1959,7,완속02,아파트용,BC타입5핀(완속)
서울,강북성북,꿈의숲대명루첸 아파트,2579,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
서울,강북성북,꿈의숲대명루첸 아파트,2580,7,완속01,아파트용,BC타입5핀(완속)
서울,강북성북,꿈의숲대명루첸 아파트,2581,7,완속02,아파트용,BC타입5핀(완속)
서울,강북성북,돈암일신건영휴먼빌 아파트,2582,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
서울,강북성북,돈암일신건영휴먼빌 아파트,2583,7,완속01,아파트용,BC타입5핀(완속)
서울,강북성북,동일하이빌뉴시티 아파트,2584,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
서울,강북성북,동일하이빌뉴시티 아파트,2585,7,완속01,아파트용,BC타입5핀(완속)
서울,강북성북,동일하이빌뉴시티 아파트,2586,7,완속02,아파트용,BC타입5핀(완속)
서울,강북성북,미아동부센트레빌,2587,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
서울,강북성북,미아동부센트레빌,2588,7,완속01,아파트용,BC타입5핀(완속)
서울,강북성북,미아동부센트레빌,2589,7,완속02,아파트용,BC타입5핀(완속)
서울,강북성북,정릉2차 e편한세상 아파트,2590,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
서울,강북성북,정릉2차 e편한세상 아파트,2591,7,완속01,아파트용,BC타입5핀(완속)
서울,강북성북,정릉2차 e편한세상 아파트,2592,7,완속02,아파트용,BC타입5핀(완속)
서울,강북성북,정릉2차 e편한세상 아파트,2593,7,완속03,아파트용,BC타입5핀(완속)
서울,강북성북,한신휴아파트,2594,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
서울,광진성동,자양10차현대홈타운,4059,7,완속01,아파트용,BC타입5핀(완속)
서울,광진성동,자양10차현대홈타운,4060,7,완속02,아파트용,BC타입5핀(완속)
서울,광진성동,광진성동지사,1243,7,완속05,업무용,BC타입5핀(완속)
서울,광진성동,광진성동지사,1244,7,완속06,업무용,BC타입5핀(완속)
서울,광진성동,광진성동지사,1245,7,완속07,업무용,BC타입5핀(완속)
서울,광진성동,광진성동지사,328,50,급속01,업무용,DC차데모+DC콤보+AC3상(급속)
서울,광진성동,광진성동지사,329,7,완속01,업무용,BC타입5핀(완속)
서울,광진성동,광진성동지사,330,7,완속02,업무용,BC타입5핀(완속)
서울,광진성동,광진성동지사,521,7,완속03,업무용,BC타입5핀(완속)
서울,광진성동,광진성동지사,522,7,완속04,업무용,BC타입5핀(완속)
서울,광진성동,성수2차대우 아파트,5416,7,완속01,아파트용,BC타입5핀(완속)
서울,광진성동,성수2차대우 아파트,5417,7,완속02,아파트용,BC타입5핀(완속)
서울,광진성동,뚝도충전소,650,,급속01,공용,DC차데모+DC콤보+AC3상(급속)
서울,광진성동,뚝도충전소,651,,급속02,공용,DC차데모+DC콤보+AC3상(급속)
서울,광진성동,뚝도충전소,828,50,급속01,공용,DC차데모+DC콤보+AC3상(급속)
서울,광진성동,뚝도충전소,829,50,급속02,공용,DC차데모+DC콤보+AC3상(급속)
서울,광진성동,뚝도충전소,830,7,완속01,공용,BC타입5핀(완속)
서울,광진성동,장로회신학대학교,6116,50,급속01,공용,DC차데모+DC콤보+AC3상(급속)
서울,광진성동,장로회신학대학교,6117,50,급속02,공용,DC차데모+DC콤보+AC3상(급속)
서울,광진성동,서울 새활용플라자,6808,50,급속01,공용,DC차데모+DC콤보+AC3상(급속)
서울,광진성동,서울 새활용플라자,6809,50,급속02,공용,DC차데모+DC콤보+AC3상(급속)
서울,광진성동,광진구청 주차장,831,50,급속01,공용,DC차데모+DC콤보+AC3상(급속)
서울,광진성동,강변테크노마트 주차장,11090,50,급속02,공용,DC콤보(급속)
서울,광진성동,강변테크노마트 주차장,11091,50,급속03,공용,DC콤보(급속)
서울,광진성동,강변테크노마트 주차장,11092,50,급속04,공용,DC콤보(급속)
서울,광진성동,강변테크노마트 주차장,11093,50,급속05,공용,DC콤보(급속)
서울,광진성동,강변테크노마트 주차장,832,50,급속01,공용,DC차데모+DC콤보+AC3상(급속)
서울,광진성동,강변테크노마트 주차장,833,7,완속01,공용,BC타입5핀(완속)
서울,광진성동,자양2동유수지 공영주차장,834,50,급속01,공용,DC차데모+DC콤보+AC3상(급속)
서울,광진성동,자양2동유수지 공영주차장,835,50,급속02,공용,DC차데모+DC콤보+AC3상(급속)
서울,광진성동,센트라스 2획지,7840,7,완속02,아파트용,BC타입5핀(완속)
서울,광진성동,센트라스 2획지,7841,7,완속03,아파트용,BC타입5핀(완속)
서울,광진성동,센트라스 2획지,7842,7,완속04,아파트용,BC타입5핀(완속)
서울,광진성동,센트라스 2획지,7843,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
서울,광진성동,센트라스 2획지,7844,7,완속01,아파트용,BC타입5핀(완속)
서울,광진성동,센트라스 6획지,7932,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
서울,광진성동,센트라스 6획지,7933,7,완속01,아파트용,BC타입5핀(완속)
서울,광진성동,센트라스 6획지,7934,7,완속02,아파트용,BC타입5핀(완속)
서울,광진성동,센트라스 1획지,7969,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
서울,광진성동,센트라스 1획지,7970,7,완속01,아파트용,BC타입5핀(완속)
서울,광진성동,센트라스 1획지,7971,7,완속02,아파트용,BC타입5핀(완속)
서울,광진성동,센트라스 1획지,7972,7,완속03,아파트용,BC타입5핀(완속)
서울,광진성동,센트라스 3획지,8019,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
서울,광진성동,센트라스 3획지,8020,7,완속01,아파트용,BC타입5핀(완속)
서울,광진성동,한양대학교,8126,50,급속01,공용,DC차데모+DC콤보+AC3상(급속)
서울,광진성동,한양대학교,8127,50,급속02,공용,DC차데모+DC콤보+AC3상(급속)
서울,광진성동,e편한세상 금호파크힐스,8589,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
서울,광진성동,e편한세상 금호파크힐스,8590,7,완속01,아파트용,C타입5핀(완속)
서울,광진성동,e편한세상 금호파크힐스,8591,7,완속02,아파트용,C타입5핀(완속)
서울,광진성동,e편한세상 금호파크힐스,8818,7,완속03,아파트용,BC타입5핀(완속)
서울,광진성동,구의삼성쉐르빌아파트,9916,7,완속01,아파트용,BC타입5핀(완속)
서울,광진성동,구의삼성쉐르빌아파트,9917,7,완속02,아파트용,BC타입5핀(완속)
서울,광진성동,구의삼성쉐르빌아파트,9918,7,완속03,아파트용,BC타입5핀(완속)
서울,광진성동,구의삼성쉐르빌아파트,9919,7,완속04,아파트용,BC타입5핀(완속)
서울,광진성동,구의삼성쉐르빌아파트,9920,7,완속05,아파트용,BC타입5핀(완속)
서울,광진성동,서울숲M타워,10262,50,급속01,공용,DC콤보(급속)
서울,광진성동,서울숲M타워,11118,50,급속02,공용,DC차데모+DC콤보+AC3상(급속)
서울,광진성동,구의삼성쉐르빌상가,10259,50,급속01,공용,DC콤보(급속)
서울,광진성동,구의삼성쉐르빌상가,10260,50,급속02,공용,DC콤보(급속)
서울,광진성동,구의삼성쉐르빌상가,10261,50,급속03,공용,DC콤보(급속)
서울,광진성동,서울숲SK V1 타워,11112,50,급속01,공용,DC콤보(급속)
서울,광진성동,서울숲SK V1 타워,11113,50,급속02,공용,DC콤보(급속)
서울,광진성동,서울숲SK V1 타워,11114,50,급속03,공용,DC콤보(급속)
서울,광진성동,서울숲SK V1 타워,11115,50,급속04,공용,DC콤보(급속)
서울,광진성동,서울숲SK V1 타워,11116,100,급속05,공용,DC콤보(급속)
서울,광진성동,서울숲SK V1 타워,11117,100,급속06,공용,DC콤보(급속)
서울,광진성동,뚝섬유수지 공영주차장,11119,50,급속01,공용,DC콤보(급속)
서울,광진성동,뚝섬유수지 공영주차장,11120,50,급속02,공용,DC콤보(급속)
서울,광진성동,뚝섬유수지 공영주차장,11121,50,급속03,공용,DC콤보(급속)
서울,광진성동,뚝섬유수지 공영주차장,11122,50,급속04,공용,DC콤보(급속)
서울,광진성동,뚝섬유수지 공영주차장,11123,50,급속05,공용,DC콤보(급속)
서울,광진성동,뚝섬유수지 공영주차장,11126,50,급속06,공용,DC콤보(급속)
서울,광진성동,뚝섬유수지 공영주차장,11127,50,급속07,공용,DC콤보(급속)
서울,광진성동,뚝섬유수지 공영주차장,11128,50,급속08,공용,DC콤보(급속)
서울,광진성동,뚝섬유수지 공영주차장,11129,50,급속09,공용,DC콤보(급속)
서울,광진성동,뚝섬유수지 공영주차장,11134,50,급속10,공용,DC콤보(급속)
서울,광진성동,뚝섬유수지 공영주차장,11135,50,급속11,공용,DC콤보(급속)
서울,광진성동,금호스포츠센터,11145,50,급속01,공용,DC콤보(급속)
서울,광진성동,광장힐스테이트 아파트,1914,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
서울,광진성동,광장힐스테이트 아파트,1915,7,완속01,아파트용,BC타입5핀(완속)
서울,광진성동,광장힐스테이트 아파트,1916,7,완속02,아파트용,BC타입5핀(완속)
서울,광진성동,더샵스타시티 아파트,1917,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
서울,광진성동,더샵스타시티 아파트,1918,7,완속01,아파트용,BC타입5핀(완속)
서울,광진성동,더샵스타시티 아파트,1919,7,완속02,아파트용,BC타입5핀(완속)
서울,광진성동,더샵스타시티 아파트,1920,7,완속03,아파트용,BC타입5핀(완속)
서울,광진성동,더샵스타시티 아파트,1921,7,완속04,아파트용,BC타입5핀(완속)
서울,광진성동,성수동아이파크 아파트,1922,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
서울,광진성동,성수동아이파크 아파트,1923,7,완속01,아파트용,BC타입5핀(완속)
서울,광진성동,성수동아이파크 아파트,1924,7,완속02,아파트용,BC타입5핀(완속)
서울,광진성동,금호자이1차,2484,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
서울,광진성동,금호자이1차,2485,7,완속01,아파트용,BC타입5핀(완속)
서울,광진성동,금호자이1차,2486,7,완속02,아파트용,BC타입5핀(완속)
서울,광진성동,리버그린동아 아파트,2487,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
서울,광진성동,리버그린동아 아파트,2488,7,완속01,아파트용,BC타입5핀(완속)
서울,광진성동,리버그린동아 아파트,2489,7,완속02,아파트용,BC타입5핀(완속)
서울,광진성동,서울숲푸르지오 아파트,2490,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
서울,광진성동,자양금강KCC 아파트,2491,7,완속01,아파트용,BC타입5핀(완속)
서울,광진성동,자양금강KCC 아파트,2492,7,완속02,아파트용,BC타입5핀(완속)
서울,광진성동,행당한진타운,2493,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
서울,광진성동,행당한진타운,2494,50,급속02,아파트용,DC차데모+DC콤보+AC3상(급속)
서울,광진성동,행당한진타운,2495,7,완속01,아파트용,BC타입5핀(완속)
서울,광진성동,행당한진타운,2496,7,완속02,아파트용,BC타입5핀(완속)
서울,광진성동,광진하우스토리한강,3020,7,완속01,아파트용,BC타입5핀(완속)
서울,노원도봉,학여울청구 아파트,3068,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
서울,노원도봉,학여울청구 아파트,3069,7,완속01,아파트용,BC타입5핀(완속)
서울,노원도봉,학여울청구 아파트,3070,7,완속02,아파트용,BC타입5핀(완속)
서울,노원도봉,학여울청구 아파트,3071,7,완속03,아파트용,BC타입5핀(완속)
서울,노원도봉,학여울청구 아파트,3072,7,완속04,아파트용,BC타입5핀(완속)
서울,노원도봉,노원도봉지사,11140,100,급속02,업무용,DC콤보(급속)
서울,노원도봉,노원도봉지사,113,50,급속01,업무용,DC차데모+DC콤보+AC3상(급속)
서울,노원도봉,노원도봉지사,114,7,완속01,업무용,C타입5핀(완속)
서울,노원도봉,노원도봉지사,115,7,완속02,업무용,C타입5핀(완속)
서울,노원도봉,노원도봉지사,1383,7,완속04,업무용,BC타입5핀(완속)
서울,노원도봉,노원도봉지사,1384,7,완속06,업무용,BC타입5핀(완속)
서울,노원도봉,노원도봉지사,322,7,완속03,업무용,BC타입5핀(완속)
서울,노원도봉,노원도봉지사,323,7,완속05,업무용,BC타입5핀(완속)
서울,노원도봉,공릉동부 아파트,4061,7,완속01,아파트용,BC타입5핀(완속)
서울,노원도봉,공릉동부 아파트,4062,7,완속02,아파트용,BC타입5핀(완속)
서울,노원도봉,대주파크빌 아파트,4063,7,완속01,아파트용,BC타입5핀(완속)
서울,노원도봉,대주파크빌 아파트,4064,7,완속02,아파트용,BC타입5핀(완속)
서울,노원도봉,도봉서원 아파트,4065,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
서울,노원도봉,도봉서원 아파트,4066,50,급속02,아파트용,DC차데모+DC콤보+AC3상(급속)
서울,노원도봉,미주동방벽운 아파트,4067,7,완속01,아파트용,BC타입5핀(완속)
서울,노원도봉,미주동방벽운 아파트,4068,7,완속02,아파트용,BC타입5핀(완속)
서울,노원도봉,상계동양 아파트,4069,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
서울,노원도봉,상계동양 아파트,4070,7,완속01,아파트용,BC타입5핀(완속)
서울,노원도봉,상계동양 아파트,4071,7,완속02,아파트용,BC타입5핀(완속)
서울,노원도봉,쌍문염광 아파트,4072,7,완속01,아파트용,BC타입5핀(완속)
서울,노원도봉,쌍문염광 아파트,4073,7,완속02,아파트용,BC타입5핀(완속)
서울,노원도봉,중계경남롯데상아 아파트,4074,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
서울,노원도봉,중계경남롯데상아 아파트,4075,50,급속02,아파트용,DC차데모+DC콤보+AC3상(급속)
서울,노원도봉,효성하이타운,4076,7,완속01,아파트용,BC타입5핀(완속)
서울,노원도봉,효성하이타운,4077,7,완속02,아파트용,BC타입5핀(완속)
서울,노원도봉,공릉대동 아파트,5418,7,완속01,아파트용,BC타입5핀(완속)
서울,노원도봉,공릉대동 아파트,5419,7,완속02,아파트용,BC타입5핀(완속)
